record_key,doi,decision,reviewed_at,review_refresh_id,review_notes
doi:10.3389/frwa.2022.744278,10.3389/frwa.2022.744278,keep,2026-06-08 13:14:57,2026-06-08,NA
doi:10.3390/rs10010010,10.3390/rs10010010,keep,2026-06-08 13:15:11,2026-06-08,NA
doi:10.3390/rs11192211,10.3390/rs11192211,keep,2026-06-08 13:15:20,2026-06-08,NA
doi:10.3398/064.079.0311,10.3398/064.079.0311,unsure,2026-06-08 13:16:15,2026-06-08,NA
doi:10.51492/cfwj.cesasi.20,10.51492/cfwj.cesasi.20,keep,2026-06-08 13:16:25,2026-06-08,NA
doi:10.5194/amt-18-1485-2025,10.5194/amt-18-1485-2025,keep,2026-06-08 13:16:36,2026-06-08,NA
doi:10.5194/amt-18-3361-2025,10.5194/amt-18-3361-2025,keep,2026-06-08 13:16:47,2026-06-08,NA
doi:10.5194/hess-23-4153-2019,10.5194/hess-23-4153-2019,keep,2026-06-08 13:16:56,2026-06-08,NA
doi:10.5194/hess-29-6829-2025,10.5194/hess-29-6829-2025,keep,2026-06-08 13:17:07,2026-06-08,NA
doi:10.5194/tc-18-121-2024,10.5194/tc-18-121-2024,keep,2026-06-08 13:17:17,2026-06-08,NA
hash:282b8962082747b8,NA,keep,2026-06-08 13:17:42,2026-06-08,NA
hash:8e320a0e0cd42433,NA,keep,2026-06-08 13:18:48,2026-06-08,NA
doi:10.1002/1438-390x.1015,10.1002/1438-390X.1015,keep,2026-06-08 13:18:57,2026-06-08,NA
doi:10.1007/s10592-023-01588-1,10.1007/s10592-023-01588-1,keep,2026-06-08 13:19:10,2026-06-08,NA
doi:10.1016/s0011-9164(03)00288-1,10.1016/S0011-9164(03)00288-1,unsure,2026-06-08 13:19:27,2026-06-08,NA
doi:10.1016/j.advwatres.2023.104449,10.1016/j.advwatres.2023.104449,keep,2026-06-08 13:19:44,2026-06-08,NA
doi:10.1016/j.apsoil.2025.106419,10.1016/j.apsoil.2025.106419,keep,2026-06-08 13:19:45,2026-06-08,NA
doi:10.1016/j.aquatox.2011.07.020,10.1016/j.aquatox.2011.07.020,keep,2026-06-08 13:19:54,2026-06-08,NA
doi:10.1016/j.cbpa.2018.06.020,10.1016/j.cbpa.2018.06.020,keep,2026-06-08 13:20:07,2026-06-08,NA
doi:10.1016/j.memsci.2006.08.008,10.1016/j.memsci.2006.08.008,keep,2026-06-08 13:20:33,2026-06-08,NA
doi:10.1016/j.orggeochem.2012.04.005,10.1016/j.orggeochem.2012.04.005,keep,2026-06-08 13:20:49,2026-06-08,NA
doi:10.1016/j.scitotenv.2017.07.267,10.1016/j.scitotenv.2017.07.267,keep,2026-06-08 13:21:04,2026-06-08,NA
doi:10.1029/2023gh000868,10.1029/2023GH000868,keep,2026-06-08 13:21:15,2026-06-08,NA
doi:10.1039/c6nr08583k,10.1039/c6nr08583k,unsure,2026-06-08 13:21:36,2026-06-08,NA
doi:10.1080/01496395.2013.845850,10.1080/01496395.2013.845850,keep,2026-06-08 13:21:43,2026-06-08,NA
doi:10.1111/ecog.06939,10.1111/ecog.06939,keep,2026-06-08 13:22:09,2026-06-08,NA
doi:10.1371/journal.pone.0328149,10.1371/journal.pone.0328149,keep,2026-06-08 13:22:38,2026-06-08,NA
doi:10.1577/h07-003.1,10.1577/H07-003.1,keep,2026-06-08 13:22:39,2026-06-08,NA
doi:10.1577/t07-222.1,10.1577/T07-222.1,unsure,2026-06-08 13:22:52,2026-06-08,NA
doi:10.3389/fmicb.2021.632264,10.3389/fmicb.2021.632264,keep,2026-06-08 13:23:11,2026-06-08,NA
doi:10.1002/2015jg003054,10.1002/2015JG003054,keep,2026-06-08 13:23:40,2026-06-08,NA
doi:10.1002/2015jg003247,10.1002/2015JG003247,keep,2026-06-08 13:23:52,2026-06-08,NA
doi:10.1002/2015wr017394,10.1002/2015WR017394,keep,2026-06-08 13:24:09,2026-06-08,NA
doi:10.1002/2015wr018564,10.1002/2015WR018564,keep,2026-06-08 13:24:24,2026-06-08,NA
doi:10.1002/2016wr019619,10.1002/2016WR019619,keep,2026-06-08 13:24:53,2026-06-08,NA
doi:10.1002/2017gl074179,10.1002/2017GL074179,keep,2026-06-08 13:24:54,2026-06-08,NA
doi:10.1002/2017gl075495,10.1002/2017GL075495,keep,2026-06-08 13:25:05,2026-06-08,NA
doi:10.1002/hyp.13749,10.1002/hyp.13749,keep,2026-06-08 13:25:16,2026-06-08,NA
doi:10.1002/rob.21623,10.1002/rob.21623,unsure,2026-06-08 13:25:30,2026-06-08,NA
doi:10.1002/rra.70156,10.1002/rra.70156,keep,2026-06-08 13:25:46,2026-06-08,NA
doi:10.1002/tafs.10166,10.1002/tafs.10166,unsure,2026-06-08 13:26:01,2026-06-08,NA
doi:10.1002/tafs.10271,10.1002/tafs.10271,keep,2026-06-08 13:26:02,2026-06-08,NA
doi:10.1007/s00382-018-4532-5,10.1007/s00382-018-4532-5,keep,2026-06-08 13:26:48,2026-06-08,NA
doi:10.1007/s10021-019-00430-5,10.1007/s10021-019-00430-5,keep,2026-06-08 13:26:58,2026-06-08,NA
doi:10.1007/s10040-016-1391-1,10.1007/s10040-016-1391-1,keep,2026-06-08 13:27:14,2026-06-08,NA
doi:10.1007/s10452-021-09863-4,10.1007/s10452-021-09863-4,keep,2026-06-08 14:00:19,2026-06-08,NA
doi:10.1007/s10533-023-01095-y,10.1007/s10533-023-01095-y,keep,2026-06-08 14:15:37,2026-06-08,NA
doi:10.1007/s10641-012-0060-z,10.1007/s10641-012-0060-z,keep,2026-06-08 14:15:39,2026-06-08,NA
doi:10.1007/s10641-015-0383-7,10.1007/s10641-015-0383-7,keep,2026-06-08 14:15:51,2026-06-08,NA
doi:10.1007/s10641-016-0505-x,10.1007/s10641-016-0505-x,keep,2026-06-08 14:16:17,2026-06-08,NA
doi:10.1007/s10641-025-01720-9,10.1007/s10641-025-01720-9,keep,2026-06-08 14:16:31,2026-06-08,NA
doi:10.1007/s10652-010-9188-6,10.1007/s10652-010-9188-6,keep,2026-06-08 14:17:04,2026-06-08,NA
doi:10.1007/s10666-012-9306-6,10.1007/s10666-012-9306-6,keep,2026-06-08 14:17:28,2026-06-08,NA
doi:10.1007/s11104-019-04280-x,10.1007/s11104-019-04280-x,keep,2026-06-08 14:17:36,2026-06-08,NA
doi:10.1007/s11269-011-9899-6,10.1007/s11269-011-9899-6,keep,2026-06-08 14:17:47,2026-06-08,NA
doi:10.1016/0272-7714(89)90038-3,10.1016/0272-7714(89)90038-3,unsure,2026-06-08 14:18:30,2026-06-08,NA
doi:10.1016/j.advwatres.2011.02.001,10.1016/j.advwatres.2011.02.001,keep,2026-06-08 14:27:31,2026-06-08,NA
doi:10.1016/j.agrformet.2015.03.010,10.1016/j.agrformet.2015.03.010,keep,2026-06-08 14:28:01,2026-06-08,NA
doi:10.1016/j.agrformet.2016.04.001,10.1016/j.agrformet.2016.04.001,keep,2026-06-08 14:28:14,2026-06-08,NA
doi:10.1016/j.agwat.2009.12.008,10.1016/j.agwat.2009.12.008,keep,2026-06-08 14:30:01,2026-06-08,NA
doi:10.1016/j.apgeochem.2022.105268,10.1016/j.apgeochem.2022.105268,keep,2026-06-08 14:35:48,2026-06-08,NA
doi:10.1016/j.aqrep.2024.102503,10.1016/j.aqrep.2024.102503,keep,2026-06-08 14:35:49,2026-06-08,NA
doi:10.1016/j.cej.2013.11.087,10.1016/j.cej.2013.11.087,keep,2026-06-08 14:35:51,2026-06-08,NA
doi:10.1016/j.cej.2014.03.084,10.1016/j.cej.2014.03.084,keep,2026-06-08 14:35:53,2026-06-08,NA
doi:10.1016/j.chemosphere.2008.04.057,10.1016/j.chemosphere.2008.04.057,keep,2026-06-08 14:36:21,2026-06-08,NA
doi:10.1016/j.ecolmodel.2009.01.038,10.1016/j.ecolmodel.2009.01.038,keep,2026-06-08 14:37:01,2026-06-08,NA
doi:10.1016/j.ejrh.2018.09.001,10.1016/j.ejrh.2018.09.001,keep,2026-06-08 14:37:19,2026-06-08,NA
doi:10.1016/j.enpol.2004.08.022,10.1016/j.enpol.2004.08.022,unsure,2026-06-08 14:37:42,2026-06-08,NA
doi:10.1016/j.geomorph.2017.10.026,10.1016/j.geomorph.2017.10.026,keep,2026-06-08 14:37:59,2026-06-08,NA
doi:10.1016/j.jhydrol.2006.03.013,10.1016/j.jhydrol.2006.03.013,keep,2026-06-08 14:38:31,2026-06-08,NA
doi:10.1016/j.jhydrol.2011.10.013,10.1016/j.jhydrol.2011.10.013,unsure,2026-06-08 14:39:06,2026-06-08,NA
doi:10.1016/j.jhydrol.2019.124478,10.1016/j.jhydrol.2019.124478,keep,2026-06-08 14:39:24,2026-06-08,NA
doi:10.1016/j.memsci.2016.02.044,10.1016/j.memsci.2016.02.044,keep,2026-06-08 14:39:41,2026-06-08,NA
doi:10.1016/j.scienta.2005.04.007,10.1016/j.scienta.2005.04.007,keep,2026-06-08 14:40:13,2026-06-08,NA
doi:10.1016/j.watres.2007.07.022,10.1016/j.watres.2007.07.022,keep,2026-06-08 14:40:43,2026-06-08,NA
doi:10.1029/2018gl079249,10.1029/2018GL079249,keep,2026-06-08 14:40:57,2026-06-08,NA
doi:10.1029/2018wr023190,10.1029/2018WR023190,keep,2026-06-08 14:41:55,2026-06-08,NA
doi:10.1029/2018wr023884,10.1029/2018WR023884,keep,2026-06-08 14:42:05,2026-06-08,NA
doi:10.1029/2020wr027072,10.1029/2020WR027072,keep,2026-06-08 14:42:15,2026-06-08,NA
doi:10.1029/2021gl095362,10.1029/2021GL095362,keep,2026-06-08 14:42:21,2026-06-08,NA
doi:10.1029/2023gl104606,10.1029/2023GL104606,keep,2026-06-08 14:43:03,2026-06-08,NA
doi:10.1029/2023jd039426,10.1029/2023JD039426,keep,2026-06-08 14:43:16,2026-06-08,NA
doi:10.1029/2024jd041966,10.1029/2024JD041966,keep,2026-06-08 14:45:21,2026-06-08,NA
doi:10.1029/2025jd045006,10.1029/2025JD045006,keep,2026-06-08 14:45:30,2026-06-08,NA
doi:10.1038/s41467-023-37391-2,10.1038/s41467-023-37391-2,keep,2026-06-08 14:45:41,2026-06-08,NA
doi:10.1061/jswbay.0000883,10.1061/JSWBAY.0000883,keep,2026-06-08 14:46:24,2026-06-08,NA
doi:10.1080/01431161003698427,10.1080/01431161003698427,keep,2026-06-08 14:46:32,2026-06-08,NA
doi:10.1080/07438140709354038,10.1080/07438140709354038,keep,2026-06-08 14:46:59,2026-06-08,NA
doi:10.1081/pln-200063293,10.1081/PLN-200063293,keep,2026-06-08 14:47:18,2026-06-08,NA
doi:10.1088/1748-9326/aca8bd,10.1088/1748-9326/aca8bd,keep,2026-06-08 14:47:30,2026-06-08,NA
doi:10.1093/jhered/91.2.112,10.1093/jhered/91.2.112,unsure,2026-06-08 14:47:55,2026-06-08,NA
doi:10.1109/access.2019.2895397,10.1109/ACCESS.2019.2895397,keep,2026-06-08 14:49:05,2026-06-08,NA
doi:10.1111/0033-0124.00068,10.1111/0033-0124.00068,unsure,2026-06-08 14:49:14,2026-06-08,NA
doi:10.1111/csp2.13124,10.1111/csp2.13124,keep,2026-06-08 14:49:24,2026-06-08,NA
doi:10.1111/eva.70168,10.1111/eva.70168,keep,2026-06-08 14:49:33,2026-06-08,NA
doi:10.1111/jbi.12914,10.1111/jbi.12914,keep,2026-06-08 14:55:30,2026-06-08,NA
doi:10.1111/rec.70425,10.1111/rec.70425,keep,2026-06-08 14:55:45,2026-06-08,NA
doi:10.1142/s2382624x19710024,10.1142/S2382624X19710024,unsure,2026-06-08 14:56:14,2026-06-08,NA
doi:10.1175/bams-d-23-0336.1,10.1175/BAMS-D-23-0336.1,keep,2026-06-08 14:56:16,2026-06-08,NA
doi:10.1175/jhm-d-17-0098.1,10.1175/JHM-D-17-0098.1,keep,2026-06-08 14:56:39,2026-06-08,NA
doi:10.1175/jhm-d-18-0212.1,10.1175/JHM-D-18-0212.1,keep,2026-06-08 14:56:49,2026-06-08,NA
doi:10.1175/jhm-d-21-0119.1,10.1175/JHM-D-21-0119.1,keep,2026-06-08 14:56:50,2026-06-08,NA
doi:10.1175/jhm-d-22-0155.1,10.1175/JHM-D-22-0155.1,keep,2026-06-08 14:57:00,2026-06-08,NA
doi:10.1175/jhm-d-22-0235.1,10.1175/JHM-D-22-0235.1,keep,2026-06-08 14:57:01,2026-06-08,NA
doi:10.1175/waf-d-20-0012.1,10.1175/WAF-D-20-0012.1,keep,2026-06-08 14:57:09,2026-06-08,NA
doi:10.1175/waf-d-20-0121.1,10.1175/WAF-D-20-0121.1,keep,2026-06-08 14:57:11,2026-06-08,NA
doi:10.1175/waf-d-20-0212.1,10.1175/WAF-D-20-0212.1,keep,2026-06-08 14:57:12,2026-06-08,NA
doi:10.1175/waf-d-21-0114.1,10.1175/WAF-D-21-0114.1,keep,2026-06-08 14:57:13,2026-06-08,NA
doi:10.1175/waf-d-24-0088.1,10.1175/WAF-D-24-0088.1,keep,2026-06-08 14:57:22,2026-06-08,NA
doi:10.1177/87552930231217165,10.1177/87552930231217165,keep,2026-06-08 14:57:23,2026-06-08,NA
doi:10.1177/87552930251344978,10.1177/87552930251344978,keep,2026-06-08 14:57:47,2026-06-08,NA
doi:10.15447/sfews.2017v15iss4art2,10.15447/sfews.2017v15iss4art2,keep,2026-06-08 14:58:51,2026-06-08,NA
doi:10.15447/sfews.2019v17iss4art4,10.15447/sfews.2019v17iss4art4,keep,2026-06-08 14:59:33,2026-06-08,NA
doi:10.3133/tm6h1,10.3133/tm6H1,drop,2026-06-08 14:59:51,2026-06-08,NA
doi:10.3354/esr01386,10.3354/ESR01386,drop,2026-06-15 15:22:53,2026-06-08,NA
doi:10.3389/frwa.2022.1013588,10.3389/frwa.2022.1013588,drop,2026-06-08 15:31:55,2026-06-08,NA
doi:10.3390/hydrology7030046,10.3390/HYDROLOGY7030046,drop,2026-06-08 15:32:51,2026-06-08,NA
doi:10.3390/atmos14121832,10.3390/atmos14121832,keep,2026-06-08 15:33:07,2026-06-08,NA
doi:10.3390/rs10020164,10.3390/rs10020164,keep,2026-06-08 15:33:45,2026-06-08,NA
doi:10.3390/w15040762,10.3390/w15040762,keep,2026-06-08 15:34:37,2026-06-08,NA
doi:10.3390/w17162363,10.3390/w17162363,keep,2026-06-08 15:34:49,2026-06-08,NA
doi:10.51492/cfwj.108.21,10.51492/cfwj.108.21,keep,2026-06-08 15:35:03,2026-06-08,NA
doi:10.51492/cfwj.109.11,10.51492/cfwj.109.11,drop,2026-06-08 15:35:16,2026-06-08,NA
doi:10.5194/hess-24-4317-2020,10.5194/hess-24-4317-2020,keep,2026-06-08 15:35:34,2026-06-08,NA
hash:ecba86b6a30be0b2,NA,drop,2026-06-08 15:38:35,2026-06-08,NA
doi:10.1002/2015jg003083,10.1002/2015JG003083,keep,2026-06-08 15:38:52,2026-06-08,NA
doi:10.1002/2015wr017952,10.1002/2015WR017952,drop,2026-06-08 15:39:10,2026-06-08,NA
doi:10.1002/2015wr018547,10.1002/2015WR018547,keep,2026-06-08 15:39:40,2026-06-08,NA
doi:10.1002/2016gl069965,10.1002/2016GL069965,drop,2026-06-08 15:39:55,2026-06-08,NA
doi:10.1002/2016wr019240,10.1002/2016WR019240,keep,2026-06-08 15:40:19,2026-06-08,NA
doi:10.1002/2016wr019861,10.1002/2016WR019861,drop,2026-06-08 15:40:43,2026-06-08,NA
doi:10.1002/2016wr020062,10.1002/2016WR020062,drop,2026-06-08 15:41:06,2026-06-08,NA
doi:10.1002/2017gb005622,10.1002/2017GB005622,keep,2026-06-08 15:41:14,2026-06-08,NA
doi:10.1002/2017gl073077,10.1002/2017GL073077,keep,2026-06-08 15:41:16,2026-06-08,NA
doi:10.1002/2017wr020473,10.1002/2017WR020473,keep,2026-06-08 15:41:39,2026-06-08,NA
doi:10.1002/aff2.116,10.1002/aff2.116,keep,2026-06-08 15:41:50,2026-06-08,NA
doi:10.1002/aff2.91,10.1002/aff2.91,keep,2026-06-08 15:42:00,2026-06-08,NA
doi:10.1002/asl.1307,10.1002/asl.1307,drop,2026-06-08 15:42:54,2026-06-08,NA
doi:10.1002/eap.2243,10.1002/eap.2243,keep,2026-06-08 15:43:08,2026-06-08,NA
doi:10.1002/eap.3079,10.1002/eap.3079,keep,2026-06-08 15:43:18,2026-06-08,NA
doi:10.1002/eap.70146,10.1002/eap.70146,keep,2026-06-08 15:43:53,2026-06-08,NA
doi:10.1002/ece3.5146,10.1002/ece3.5146,keep,2026-06-08 15:44:06,2026-06-08,NA
doi:10.1002/ece3.6078,10.1002/ece3.6078,keep,2026-06-08 15:44:17,2026-06-08,NA
doi:10.1002/ece3.7245,10.1002/ece3.7245,keep,2026-06-08 15:44:31,2026-06-08,NA
doi:10.1002/ece3.7561,10.1002/ece3.7561,keep,2026-06-08 15:44:41,2026-06-08,NA
doi:10.1002/ece3.8115,10.1002/ece3.8115,keep,2026-06-08 15:44:53,2026-06-08,NA
doi:10.1002/ece3.9121,10.1002/ece3.9121,keep,2026-06-08 15:45:02,2026-06-08,NA
doi:10.1002/eco.2151,10.1002/eco.2151,unsure,2026-06-08 15:45:14,2026-06-08,NA
doi:10.1002/eco.2303,10.1002/eco.2303,drop,2026-06-08 15:45:38,2026-06-08,NA
doi:10.1002/ecs2.2951,10.1002/ecs2.2951,drop,2026-06-08 15:46:06,2026-06-08,NA
doi:10.1002/ecs2.3330,10.1002/ecs2.3330,drop,2026-06-08 15:46:29,2026-06-08,NA
doi:10.1002/ecs2.4271,10.1002/ecs2.4271,drop,2026-06-08 15:46:42,2026-06-08,NA
doi:10.1002/ecs2.4440,10.1002/ecs2.4440,drop,2026-06-08 15:47:09,2026-06-08,NA
doi:10.1002/ecs2.70391,10.1002/ecs2.70391,keep,2026-06-08 15:47:18,2026-06-08,NA
doi:10.1002/ecy.3552,10.1002/ecy.3552,keep,2026-06-08 15:47:27,2026-06-08,NA
doi:10.1002/edn3.560,10.1002/edn3.560,drop,2026-06-08 15:47:45,2026-06-08,NA
doi:10.1002/esp.5229,10.1002/esp.5229,unsure,2026-06-08 15:48:08,2026-06-08,NA
doi:10.1002/etc.4659,10.1002/etc.4659,keep,2026-06-08 15:48:18,2026-06-08,NA
doi:10.1002/hyp.14114,10.1002/hyp.14114,unsure,2026-06-08 15:48:33,2026-06-08,NA
doi:10.1002/hyp.14142,10.1002/hyp.14142,unsure,2026-06-08 15:48:48,2026-06-08,NA
doi:10.1002/hyp.15314,10.1002/hyp.15314,keep,2026-06-08 15:49:02,2026-06-08,NA
doi:10.1002/hyp.70005,10.1002/hyp.70005,drop,2026-06-08 15:49:21,2026-06-08,NA
doi:10.1002/joc.8770,10.1002/joc.8770,drop,2026-06-08 15:49:40,2026-06-08,NA
doi:10.1002/jwmg.21421,10.1002/jwmg.21421,unsure,2026-06-08 15:49:53,2026-06-08,NA
doi:10.1002/jwmg.21444,10.1002/jwmg.21444,keep,2026-06-08 15:50:01,2026-06-08,NA
doi:10.1002/jwmg.21752,10.1002/jwmg.21752,keep,2026-06-08 15:50:23,2026-06-08,NA
doi:10.1002/jwmg.22314,10.1002/jwmg.22314,keep,2026-06-08 15:50:32,2026-06-08,NA
doi:10.1002/jwmg.70157,10.1002/jwmg.70157,keep,2026-06-08 15:50:34,2026-06-08,NA
doi:10.1002/lno.12027,10.1002/lno.12027,drop,2026-06-08 15:50:55,2026-06-08,NA
doi:10.1002/lno.12057,10.1002/lno.12057,drop,2026-06-08 15:51:49,2026-06-08,NA
doi:10.1002/mcf2.10047,10.1002/mcf2.10047,drop,2026-06-08 15:52:08,2026-06-08,NA
doi:10.1002/naaq.10327,10.1002/naaq.10327,keep,2026-06-08 15:52:10,2026-06-08,NA
doi:10.1002/nafm.10391,10.1002/nafm.10391,keep,2026-06-08 15:52:13,2026-06-08,NA
doi:10.1002/nafm.10959,10.1002/nafm.10959,keep,2026-06-08 15:52:39,2026-06-08,NA
doi:10.1002/qj.70019,10.1002/qj.70019,keep,2026-06-08 15:52:51,2026-06-08,NA
doi:10.1002/rra.4032,10.1002/rra.4032,keep,2026-06-08 15:53:00,2026-06-08,NA
doi:10.1002/vzj2.70065,10.1002/vzj2.70065,keep,2026-06-08 15:53:01,2026-06-08,NA
doi:10.1006/jeem.1999.1102,10.1006/jeem.1999.1102,keep,2026-06-08 15:53:16,2026-06-08,NA
doi:10.1007/bf02786523,10.1007/BF02786523,keep,2026-06-08 15:53:46,2026-06-08,NA
doi:10.1007/s00227-023-04302-4,10.1007/s00227-023-04302-4,drop,2026-06-08 15:54:00,2026-06-08,NA
doi:10.1007/s00267-020-01326-0,10.1007/s00267-020-01326-0,keep,2026-06-08 15:54:01,2026-06-08,NA
doi:10.1007/s00271-008-0104-5,10.1007/s00271-008-0104-5,keep,2026-06-08 15:54:21,2026-06-08,NA
doi:10.1007/s00271-015-0474-4,10.1007/s00271-015-0474-4,keep,2026-06-08 15:54:22,2026-06-08,NA
doi:10.1007/s00271-020-00694-z,10.1007/s00271-020-00694-z,drop,2026-06-08 15:54:43,2026-06-08,NA
doi:10.1007/s00360-024-01568-y,10.1007/s00360-024-01568-y,keep,2026-06-08 15:54:52,2026-06-08,NA
doi:10.1007/s00382-017-3631-z,10.1007/s00382-017-3631-z,drop,2026-06-08 15:55:22,2026-06-08,NA
doi:10.1007/s00382-018-4427-5,10.1007/s00382-018-4427-5,keep,2026-06-08 15:55:36,2026-06-08,NA
doi:10.1007/s00382-021-05944-0,10.1007/s00382-021-05944-0,keep,2026-06-08 15:55:37,2026-06-08,NA
doi:10.1007/s00382-022-06361-7,10.1007/s00382-022-06361-7,keep,2026-06-08 15:55:55,2026-06-08,NA
doi:10.1007/s00382-022-06422-x,10.1007/s00382-022-06422-x,keep,2026-06-08 15:56:04,2026-06-08,NA
doi:10.1007/s00382-023-06776-w,10.1007/s00382-023-06776-w,keep,2026-06-08 15:56:17,2026-06-08,NA
doi:10.1007/s00382-025-07583-1,10.1007/s00382-025-07583-1,keep,2026-06-08 15:56:28,2026-06-08,NA
doi:10.1007/s004420050138,10.1007/s004420050138,unsure,2026-06-08 15:56:46,2026-06-08,NA
doi:10.1007/s004420051025,10.1007/s004420051025,unsure,2026-06-08 15:56:59,2026-06-08,NA
doi:10.1007/s10021-011-9446-6,10.1007/s10021-011-9446-6,drop,2026-06-08 15:57:18,2026-06-08,NA
doi:10.1007/s10040-015-1277-7,10.1007/s10040-015-1277-7,keep,2026-06-08 15:57:29,2026-06-08,NA
doi:10.1007/s10236-017-1047-2,10.1007/s10236-017-1047-2,drop,2026-06-08 15:58:07,2026-06-08,NA
doi:10.1007/s10236-019-01333-8,10.1007/s10236-019-01333-8,keep,2026-06-08 15:58:18,2026-06-08,NA
doi:10.1007/s10452-009-9295-y,10.1007/s10452-009-9295-y,drop,2026-06-08 15:58:31,2026-06-08,NA
doi:10.1007/s10530-004-6348-y,10.1007/s10530-004-6348-y,unsure,2026-06-08 15:58:44,2026-06-08,NA
doi:10.1007/s10530-019-02061-2,10.1007/s10530-019-02061-2,drop,2026-06-08 15:59:13,2026-06-08,NA
doi:10.1007/s10584-007-9388-3,10.1007/s10584-007-9388-3,unsure,2026-06-08 15:59:25,2026-06-08,NA
doi:10.1007/s10584-011-0298-z,10.1007/s10584-011-0298-z,drop,2026-06-08 15:59:49,2026-06-08,NA
doi:10.1007/s10584-020-02655-z,10.1007/s10584-020-02655-z,keep,2026-06-08 16:00:10,2026-06-08,NA
doi:10.1007/s10592-004-7719-8,10.1007/s10592-004-7719-8,unsure,2026-06-08 16:00:26,2026-06-08,NA
doi:10.1007/s10592-007-9342-y,10.1007/s10592-007-9342-y,keep,2026-06-08 16:00:38,2026-06-08,NA
doi:10.1007/s10592-013-0555-y,10.1007/s10592-013-0555-y,drop,2026-06-08 16:00:52,2026-06-08,NA
doi:10.1007/s10592-018-1048-9,10.1007/s10592-018-1048-9,keep,2026-06-08 16:01:02,2026-06-08,NA
doi:10.1007/s10592-022-01446-6,10.1007/s10592-022-01446-6,keep,2026-06-08 16:01:10,2026-06-08,NA
doi:10.1007/s10641-010-9619-8,10.1007/s10641-010-9619-8,keep,2026-06-08 16:01:19,2026-06-08,NA
doi:10.1007/s10641-014-0325-9,10.1007/s10641-014-0325-9,keep,2026-06-08 16:01:30,2026-06-08,NA
doi:10.1007/s10641-017-0631-0,10.1007/s10641-017-0631-0,keep,2026-06-08 16:01:46,2026-06-08,NA
doi:10.1007/s10641-018-0837-9,10.1007/s10641-018-0837-9,drop,2026-06-08 16:02:04,2026-06-08,NA
doi:10.1007/s10641-019-00873-8,10.1007/s10641-019-00873-8,keep,2026-06-08 16:02:12,2026-06-08,NA
doi:10.1007/s10641-021-01119-2,10.1007/s10641-021-01119-2,keep,2026-06-08 16:02:20,2026-06-08,NA
doi:10.1007/s10641-021-01197-2,10.1007/s10641-021-01197-2,drop,2026-06-08 16:02:27,2026-06-08,NA
doi:10.1007/s10641-022-01273-1,10.1007/s10641-022-01273-1,keep,2026-06-08 16:02:35,2026-06-08,NA
doi:10.1007/s10750-004-4670-0,10.1007/s10750-004-4670-0,unsure,2026-06-08 16:02:51,2026-06-08,NA
doi:10.1007/s10750-006-0273-2,10.1007/s10750-006-0273-2,unsure,2026-06-08 16:03:03,2026-06-08,NA
doi:10.1007/s10750-013-1612-8,10.1007/s10750-013-1612-8,drop,2026-06-08 16:03:18,2026-06-08,NA
doi:10.1007/s10980-007-9104-8,10.1007/s10980-007-9104-8,keep,2026-06-08 16:03:20,2026-06-08,NA
doi:10.1007/s10980-009-9384-2,10.1007/s10980-009-9384-2,keep,2026-06-08 16:03:21,2026-06-08,NA
doi:10.1007/s10980-022-01526-5,10.1007/s10980-022-01526-5,drop,2026-06-08 16:03:38,2026-06-08,NA
doi:10.1007/s10980-023-01683-1,10.1007/s10980-023-01683-1,keep,2026-06-08 16:03:40,2026-06-08,NA
doi:10.1007/s11069-017-2867-6,10.1007/s11069-017-2867-6,keep,2026-06-08 16:05:43,2026-06-08,NA
doi:10.1007/s11149-009-9107-2,10.1007/s11149-009-9107-2,unsure,2026-06-08 16:06:02,2026-06-08,NA
doi:10.1007/s11160-004-2739-5,10.1007/s11160-004-2739-5,unsure,2026-06-08 16:06:16,2026-06-08,NA
doi:10.1007/s11269-015-1176-7,10.1007/s11269-015-1176-7,keep,2026-06-08 16:07:03,2026-06-08,NA
doi:10.1007/s11273-017-9534-2,10.1007/s11273-017-9534-2,drop,2026-06-08 16:07:18,2026-06-08,NA
doi:10.1007/s11368-012-0560-7,10.1007/s11368-012-0560-7,keep,2026-06-08 16:07:30,2026-06-08,NA
doi:10.1007/s11869-025-01871-9,10.1007/s11869-025-01871-9,keep,2026-06-08 16:07:41,2026-06-08,NA
doi:10.1007/s12010-007-8035-9,10.1007/s12010-007-8035-9,keep,2026-06-08 16:07:43,2026-06-08,NA
doi:10.1007/s12237-009-9195-3,10.1007/s12237-009-9195-3,keep,2026-06-08 16:07:45,2026-06-08,NA
doi:10.1007/s12237-013-9753-6,10.1007/s12237-013-9753-6,drop,2026-06-08 16:07:57,2026-06-08,NA
doi:10.1007/s12237-014-9811-8,10.1007/s12237-014-9811-8,keep,2026-06-08 16:08:09,2026-06-08,NA
doi:10.1007/s12237-015-0055-z,10.1007/s12237-015-0055-z,keep,2026-06-08 16:08:20,2026-06-08,NA
doi:10.1007/s12237-018-0436-1,10.1007/s12237-018-0436-1,keep,2026-06-08 16:08:27,2026-06-08,NA
doi:10.1007/s12237-019-00672-5,10.1007/s12237-019-00672-5,keep,2026-06-08 16:08:36,2026-06-08,NA
doi:10.1007/s12237-020-00880-4,10.1007/s12237-020-00880-4,keep,2026-06-08 16:08:38,2026-06-08,NA
doi:10.1007/s12237-021-00896-4,10.1007/s12237-021-00896-4,keep,2026-06-08 16:08:48,2026-06-08,NA
